"","Section","ShrubID","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","BMoose","BHare","BPtarmagin","BinaryBrowse","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord","Section","Transect","DaltonHwy_MilePoint","Dist_to_Road_m","Side_of_Road","GMU","ShrubsSampled","ShrubsBrowsed","ShrubsBrowsed_Moose","ShrubsBrowsed_Hare","ShrubsBrowsed_Ptarmagin","Moose_Feces_Count","Hare_Feces_  Count","Ptarmagin_Feces_Count","Avg_StemLength","Avg_VertHeight","Avg_CanopyCover","GIS_Veg_Cover_Coarse","GIS_Veg_Cover_Fine","Observed_Veg_Cover_Coarse","SoilTexture","SoilMoisture","Elevation","Aspect","Slope","X_Cord","Y_Cord","Last Burn"
"147",11,"158-4-C-BENA","158-4","BENA",107,46,13,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1283.367604,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,587.563538,57,15.053073,-150.286524,67.047197,11,4,159,1283.4,"East","24A",6,1,NA,NA,1,NA,NA,NA,136.8,91,9,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic - Xeric",587.563538,57,15.053073,-150.286524,67.047197,2005
"148",11,"158-4-C-SAPU","158-4","SAPU",191,163,27,14,50,NA,NA,4,NA,NA,0.08,NA,NA,"Ptarmagin",1,1283.367604,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,587.563538,57,15.053073,-150.286524,67.047197,11,4,159,1283.4,"East","24A",6,1,NA,NA,1,NA,NA,NA,136.8,91,9,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Sandy Loam","Mesic - Xeric",587.563538,57,15.053073,-150.286524,67.047197,2005
"149",12,"173-1-A-BENA","173-1","BENA",69,40,12,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159,12,1,174,1301.5,"East","24A",9,3,3,NA,NA,NA,NA,NA,109.2,75.44444444,9.78,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",349.871613,358,2.901099,-150.191497,67.228159,0
"150",12,"173-1-A-SAPU","173-1","SAPU",112,96,14,9,23,2,NA,NA,0.086956522,NA,NA,"Moose",NA,NA,1,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159,12,1,174,1301.5,"East","24A",9,3,3,NA,NA,NA,NA,NA,109.2,75.44444444,9.78,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",349.871613,358,2.901099,-150.191497,67.228159,0
"151",12,"173-1-B-BENA","173-1","BENA",101,53,11,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159,12,1,174,1301.5,"East","24A",9,3,3,NA,NA,NA,NA,NA,109.2,75.44444444,9.78,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",349.871613,358,2.901099,-150.191497,67.228159,0
"152",12,"173-1-B-SAPU","173-1","SAPU",118,88,16,17,14,6,NA,NA,0.428571429,NA,NA,"Moose",NA,NA,1,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159,12,1,174,1301.5,"East","24A",9,3,3,NA,NA,NA,NA,NA,109.2,75.44444444,9.78,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",349.871613,358,2.901099,-150.191497,67.228159,0
"153",12,"173-2-A-BENA","173-2","BENA",94,43,12,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457,12,2,174,1323.7,"East","24A",10,3,3,NA,NA,2,NA,NA,103.9,80.1,4.3,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Clay Loam","Mesic",348.371155,13,2.823825,-150.190835,67.228457,0
"154",12,"173-2-C-BENA","173-2","BENA",107,64,12,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457,12,2,174,1323.7,"East","24A",10,3,3,NA,NA,2,NA,NA,103.9,80.1,4.3,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Clay Loam","Mesic",348.371155,13,2.823825,-150.190835,67.228457,0
"155",12,"173-2-C-SAPU","173-2","SAPU",129,111,17,16,20,7,NA,NA,0.35,NA,NA,"Moose",NA,NA,1,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457,12,2,174,1323.7,"East","24A",10,3,3,NA,NA,2,NA,NA,103.9,80.1,4.3,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Clay Loam","Mesic",348.371155,13,2.823825,-150.190835,67.228457,0
"156",12,"173-2-D-SAPU","173-2","SAPU",89,70,12,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457,12,2,174,1323.7,"East","24A",10,3,3,NA,NA,2,NA,NA,103.9,80.1,4.3,"Tussock Tundra (Low shrub or Herbaceous)","Betula nana-Tussock Tundra (Acidic) (Upland)","Low Shrub","Clay Loam","Mesic",348.371155,13,2.823825,-150.190835,67.228457,0
"157",12,"173-3-A-SAPU","173-3","SAPU",59,53,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627,12,3,174,1278.3,"East","24A",8,2,2,NA,NA,NA,NA,NA,80,62.75,5,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",347.24527,24,1.739254,-150.191816,67.228627,0
"158",12,"173-3-B-BENA","173-3","BENA",70,51,14,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627,12,3,174,1278.3,"East","24A",8,2,2,NA,NA,NA,NA,NA,80,62.75,5,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",347.24527,24,1.739254,-150.191816,67.228627,0
"159",12,"173-3-B-SAPU","173-3","SAPU",84,81,12,0,7,1,NA,NA,0.142857143,NA,NA,"Moose",NA,NA,1,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627,12,3,174,1278.3,"East","24A",8,2,2,NA,NA,NA,NA,NA,80,62.75,5,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",347.24527,24,1.739254,-150.191816,67.228627,0
"160",12,"173-3-C-BENA","173-3","BENA",32,27,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627,12,3,174,1278.3,"East","24A",8,2,2,NA,NA,NA,NA,NA,80,62.75,5,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",347.24527,24,1.739254,-150.191816,67.228627,0
"161",12,"173-4-B-BENA","173-4","BENA",124,71,14,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891,12,4,174,1308.4,"East","24A",9,2,2,NA,NA,1,NA,NA,124.4,92.66666667,11.11,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",346.165253,355,1.872125,-150.190975,67.22891,0
"162",12,"173-4-B-SAPU","173-4","SAPU",149,112,21,11,30,5,NA,NA,0.166666667,NA,NA,"Moose",NA,NA,1,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891,12,4,174,1308.4,"East","24A",9,2,2,NA,NA,1,NA,NA,124.4,92.66666667,11.11,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",346.165253,355,1.872125,-150.190975,67.22891,0
"163",12,"173-4-C-BENA","173-4","BENA",119,74,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891,12,4,174,1308.4,"East","24A",9,2,2,NA,NA,1,NA,NA,124.4,92.66666667,11.11,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",346.165253,355,1.872125,-150.190975,67.22891,0
"164",12,"173-4-C-SAPU","173-4","SAPU",167,122,27,13,41,9,NA,NA,0.219512195,NA,NA,"Moose",NA,NA,1,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891,12,4,174,1308.4,"East","24A",9,2,2,NA,NA,1,NA,NA,124.4,92.66666667,11.11,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",346.165253,355,1.872125,-150.190975,67.22891,0
"165",13,"184-1-A-SAPU","184-1","SAPU",133,112,18,3,22,6,NA,NA,0.272727273,NA,NA,"Moose",NA,NA,1,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938,13,1,184,692.3,"East","24A",9,8,7,3,NA,2,NA,NA,136,84,8.78,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",423.977753,249,10.469168,-150.109686,67.368938,0
"166",13,"184-1-B-BENA","184-1","BENA",128,51,19,0,13,NA,1,NA,NA,0.076923077,NA,NA,"Hare",NA,1,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938,13,1,184,692.3,"East","24A",9,8,7,3,NA,2,NA,NA,136,84,8.78,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",423.977753,249,10.469168,-150.109686,67.368938,0
"167",13,"184-1-C-BENA","184-1","BENA",166,49,15,8,26,1,2,NA,0.038461538,0.076923077,NA,"Moose","Hare",NA,1,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938,13,1,184,692.3,"East","24A",9,8,7,3,NA,2,NA,NA,136,84,8.78,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",423.977753,249,10.469168,-150.109686,67.368938,0
"168",13,"184-1-C-SAPU","184-1","SAPU",108,91,21,0,42,8,1,NA,0.19047619,0.023809524,NA,"Moose","Hare",NA,1,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938,13,1,184,692.3,"East","24A",9,8,7,3,NA,2,NA,NA,136,84,8.78,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",423.977753,249,10.469168,-150.109686,67.368938,0
"169",13,"184-2-A-BENA","184-2","BENA",89,39,11,0,12,NA,1,NA,NA,0.083333333,NA,NA,"Hare",NA,1,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156,13,2,185,706.2,"East","24A",9,6,5,3,NA,1,NA,NA,117.9,86,7.78,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",429.192566,258,16.706417,-150.109279,67.369156,0
"170",13,"184-2-A-SAPU","184-2","SAPU",124,118,27,4,36,7,NA,NA,0.194444444,NA,NA,"Moose",NA,NA,1,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156,13,2,185,706.2,"East","24A",9,6,5,3,NA,1,NA,NA,117.9,86,7.78,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",429.192566,258,16.706417,-150.109279,67.369156,0
"171",13,"184-2-D-BENA","184-2","BENA",84,38,12,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156,13,2,185,706.2,"East","24A",9,6,5,3,NA,1,NA,NA,117.9,86,7.78,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",429.192566,258,16.706417,-150.109279,67.369156,0
"172",13,"184-2-D-SAPU","184-2","SAPU",172,139,22,0,38,6,3,NA,0.157894737,0.078947368,NA,"Moose","Hare",NA,1,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156,13,2,185,706.2,"East","24A",9,6,5,3,NA,1,NA,NA,117.9,86,7.78,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",429.192566,258,16.706417,-150.109279,67.369156,0
"173",13,"184-3-B-BENA","184-3","BENA",71,35,17,0,17,NA,2,NA,NA,0.117647059,NA,NA,"Hare",NA,1,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937,13,3,185,683.8,"East","24A",8,5,4,5,NA,1,3,NA,95.8,68.125,5.38,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",425.482941,261,10.788996,-150.109693,67.36937,0
"174",13,"184-3-C-SAPU","184-3","SAPU",130,116,18,14,25,1,4,NA,0.04,0.16,NA,"Moose","Hare",NA,1,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937,13,3,185,683.8,"East","24A",8,5,4,5,NA,1,3,NA,95.8,68.125,5.38,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",425.482941,261,10.788996,-150.109693,67.36937,0
"175",13,"184-3-D-BENA","184-3","BENA",103,48,17,7,31,3,1,NA,0.096774194,0.032258065,NA,"Moose","Hare",NA,1,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937,13,3,185,683.8,"East","24A",8,5,4,5,NA,1,3,NA,95.8,68.125,5.38,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",425.482941,261,10.788996,-150.109693,67.36937,0
"176",13,"184-3-D-SAPU","184-3","SAPU",66,58,11,0,18,1,2,NA,0.055555556,0.111111111,NA,"Moose","Hare",NA,1,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937,13,3,185,683.8,"East","24A",8,5,4,5,NA,1,3,NA,95.8,68.125,5.38,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",425.482941,261,10.788996,-150.109693,67.36937,0
"177",13,"184-4-C-SAPU","184-4","SAPU",142,131,16,7,32,1,3,NA,0.03125,0.09375,NA,"Moose","Hare",NA,1,702.330496,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,431.246765,263,17.707565,-150.109187,67.369491,13,4,185,702.3,"East","24A",5,3,3,1,NA,2,1,NA,145,119.4,15.8,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",431.246765,263,17.707565,-150.109187,67.369491,0
"178",13,"184-4-D-SAPU","184-4","SAPU",139,114,15,19,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,702.330496,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,431.246765,263,17.707565,-150.109187,67.369491,13,4,185,702.3,"East","24A",5,3,3,1,NA,2,1,NA,145,119.4,15.8,"White Spruce or Black Spruce (Open-Closed)","White Spruce (Woodland-Open) (Mesic) (Upland)","Tall Shrub","Clay Loam","Mesic",431.246765,263,17.707565,-150.109187,67.369491,0
"179",14,"191-1-B-SAPU","191-1","SAPU",112,103,12,23,16,2,NA,NA,0.125,NA,NA,"Moose",NA,NA,1,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764,14,1,196,1595.8,"East","24A",10,4,4,NA,NA,1,NA,NA,132.5,101.9,15.7,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",492.755432,293,2.980974,-149.860617,67.475764,0
"180",14,"191-1-C-BENA","191-1","BENA",105,51,8,16,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764,14,1,196,1595.8,"East","24A",10,4,4,NA,NA,1,NA,NA,132.5,101.9,15.7,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",492.755432,293,2.980974,-149.860617,67.475764,0
"181",14,"191-1-C-SAPU","191-1","SAPU",163,139,21,0,37,12,NA,NA,0.324324324,NA,NA,"Moose",NA,NA,1,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764,14,1,196,1595.8,"East","24A",10,4,4,NA,NA,1,NA,NA,132.5,101.9,15.7,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",492.755432,293,2.980974,-149.860617,67.475764,0
"182",14,"191-1-D-BENA","191-1","BENA",135,61,10,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764,14,1,196,1595.8,"East","24A",10,4,4,NA,NA,1,NA,NA,132.5,101.9,15.7,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",492.755432,293,2.980974,-149.860617,67.475764,0
"183",14,"191-2-A-BENA","191-2","BENA",82,51,10,0,13,1,NA,NA,0.076923077,NA,NA,"Moose",NA,NA,1,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671,14,2,196,1628.1,"East","24A",11,5,4,2,NA,NA,NA,NA,115.1,93.72727273,17.09,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",494.812988,260,1.497492,-149.859771,67.475671,0
"184",14,"191-2-A-SAPU","191-2","SAPU",126,110,15,27,22,2,NA,NA,0.090909091,NA,NA,"Moose",NA,NA,1,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671,14,2,196,1628.1,"East","24A",11,5,4,2,NA,NA,NA,NA,115.1,93.72727273,17.09,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",494.812988,260,1.497492,-149.859771,67.475671,0
"185",14,"191-2-B-BENA","191-2","BENA",92,71,8,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671,14,2,196,1628.1,"East","24A",11,5,4,2,NA,NA,NA,NA,115.1,93.72727273,17.09,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",494.812988,260,1.497492,-149.859771,67.475671,0
"186",14,"191-2-B-SAPU","191-2","SAPU",107,87,14,11,25,15,1,NA,0.6,0.04,NA,"Moose","Hare",NA,1,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671,14,2,196,1628.1,"East","24A",11,5,4,2,NA,NA,NA,NA,115.1,93.72727273,17.09,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",494.812988,260,1.497492,-149.859771,67.475671,0
"187",14,"191-3-A-BENA","191-3","BENA",102,51,9,0,9,NA,1,NA,NA,0.111111111,NA,NA,"Hare",NA,1,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979,14,3,196,1608.3,"East","24A",10,5,4,2,NA,2,NA,NA,106.4,81,13.2,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",494.475037,298,4.15829,-149.859591,67.475979,0
"188",14,"191-3-A-SAPU","191-3","SAPU",109,97,22,14,31,13,NA,NA,0.419354839,NA,NA,"Moose",NA,NA,1,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979,14,3,196,1608.3,"East","24A",10,5,4,2,NA,2,NA,NA,106.4,81,13.2,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",494.475037,298,4.15829,-149.859591,67.475979,0
"189",14,"191-3-B-SAPU","191-3","SAPU",107,89,14,21,14,6,NA,NA,0.428571429,NA,NA,"Moose",NA,NA,1,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979,14,3,196,1608.3,"East","24A",10,5,4,2,NA,2,NA,NA,106.4,81,13.2,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",494.475037,298,4.15829,-149.859591,67.475979,0
"190",14,"191-3-D-BENA","191-3","BENA",110,71,10,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979,14,3,196,1608.3,"East","24A",10,5,4,2,NA,2,NA,NA,106.4,81,13.2,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",494.475037,298,4.15829,-149.859591,67.475979,0
"191",14,"191-4-A-BENA","191-4","BENA",105,69,11,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963,14,4,196,1634.2,"East","24A",12,4,3,2,NA,1,NA,NA,119.6,94.66666667,12.17,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",497.007599,303,3.553675,-149.85875,67.475963,0
"192",14,"191-4-A-SAPU","191-4","SAPU",109,85,19,16,39,13,NA,NA,0.333333333,NA,NA,"Moose",NA,NA,1,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963,14,4,196,1634.2,"East","24A",12,4,3,2,NA,1,NA,NA,119.6,94.66666667,12.17,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",497.007599,303,3.553675,-149.85875,67.475963,0
"193",14,"191-4-B-BENA","191-4","BENA",77,59,11,0,12,NA,1,NA,NA,0.083333333,NA,NA,"Hare",NA,1,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963,14,4,196,1634.2,"East","24A",12,4,3,2,NA,1,NA,NA,119.6,94.66666667,12.17,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",497.007599,303,3.553675,-149.85875,67.475963,0
"194",14,"191-4-D-SAPU","191-4","SAPU",114,103,16,7,34,2,NA,NA,0.058823529,NA,NA,"Moose",NA,NA,1,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963,14,4,196,1634.2,"East","24A",12,4,3,2,NA,1,NA,NA,119.6,94.66666667,12.17,"Low Shrub","Low Betula nana-Ledum decumbens-Low Willow (Mesic) (Lowland)","Low Shrub","Clay Loam","Mesic",497.007599,303,3.553675,-149.85875,67.475963,0
"195",15,"203-1-A-BENA","203-1","BENA",97,41,11,0,17,1,NA,NA,0.058823529,NA,NA,"Moose",NA,NA,1,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449,15,1,203,905,"East","24A",9,5,5,2,NA,1,NA,NA,112.1,72.77777778,5.67,"Low Shrub","Low Betula nana-Ericaceous-Low Willow (Mesic) (Upland)","Low Shrub","Loam","Mesic",550.644958,299,23.927214,-149.794431,67.571449,0
